plant_id,raw_plant_id,canonical_key,canonical_scientific_name,authorship,family_name,taxonomic_status,rank,gbif_usage_key,gbif_accepted_usage_key,gbif_species_key,gbif_genus_key,gbif_family_key,gbif_kingdom_key,source_name,source_url,retrieved_at
e2f235f8-aa8d-549d-964b-2a798387e331,247,gbif:3154616,Goniothalamus macrophyllus (Blume) Hook.f. & Thomson,(Blume) Hook.f. & Thomson,Annonaceae,ACCEPTED,SPECIES,3154616,3154616,3154616,3154482,9291,6,KNApSAcK World,https://www.gbif.org/species/3154616,2026-06-02T14:44:01+00:00
df9a1e4a-d71d-5ef9-a844-a00179cede85,403,gbif:3164340,Platycodon grandiflorus (Jacq.) A.DC.,(Jacq.) A.DC.,Campanulaceae,ACCEPTED,SPECIES,3164340,3164340,3164340,3164339,8801,6,KNApSAcK World,https://www.gbif.org/species/3164340,2026-06-02T14:44:01+00:00
851a20d6-2464-551e-a5f0-73043b151cea,281,gbif:3168943,Hippobroma longiflora (L.) G.Don,(L.) C.Presl,Campanulaceae,SYNONYM,SPECIES,5414194,3168943,3168943,3168942,8801,6,KNApSAcK World,https://www.gbif.org/species/3168943,2026-06-02T14:44:01+00:00
b4f914bd-179e-5bf8-9553-0db2340c6449,205,gbif:3169625,Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult.,(L.) Burkill,Apocynaceae,SYNONYM,SPECIES,7317152,3169625,3169625,3169624,6701,6,KNApSAcK World,https://www.gbif.org/species/3169625,2026-06-02T14:44:01+00:00
a3293ad0-b880-5634-800e-f65c14f8b0c7,503,gbif:3169652,Cascabela thevetia (L.) Lippold,(Pers.) K.Schum.,Apocynaceae,SYNONYM,SPECIES,5414405,3169652,3169652,7950372,6701,6,KNApSAcK World,https://www.gbif.org/species/3169652,2026-06-02T14:44:00+00:00
3304f9d4-5c15-5113-aab5-ce58dcbbdab4,408,gbif:3169674,Plumeria rubra L.,L.,Apocynaceae,ACCEPTED,SPECIES,3169674,3169674,3169674,3169672,6701,6,KNApSAcK World,https://www.gbif.org/species/3169674,2026-06-02T14:44:01+00:00
2c8ed17e-222f-5997-bf2b-d540cfb59dd8,352,gbif:3169756,Nerium oleander L.,L.,Apocynaceae,ACCEPTED,SPECIES,3169756,3169756,3169756,3169755,6701,6,KNApSAcK World,https://www.gbif.org/species/3169756,2026-06-02T14:44:01+00:00
7be87475-a2e9-515c-a7dc-e445c191f31c,426,gbif:3169787,Rauvolfia serpentina (L.) Benth. ex Kurz,(L.) Benth. ex Kurz,Apocynaceae,ACCEPTED,SPECIES,3169787,3169787,3169787,3169769,6701,6,KNApSAcK World,https://www.gbif.org/species/3169787,2026-06-02T14:44:01+00:00
82633059-85b7-5cd5-a16a-442a54ac58fb,110,gbif:3169830,Catharanthus roseus (L.) G.Don,(L.) G.Don,Apocynaceae,ACCEPTED,SPECIES,3169830,3169830,3169830,3169829,6701,6,KNApSAcK World,https://www.gbif.org/species/3169830,2026-06-02T14:44:00+00:00
a33157d7-c480-539e-8eb6-454efef0afb0,19,gbif:3169836,Allamanda cathartica L.,L.,Apocynaceae,ACCEPTED,SPECIES,3169836,3169836,3169836,3169834,6701,6,KNApSAcK World,https://www.gbif.org/species/3169836,2026-06-02T14:44:00+00:00
9d009ca4-cdb4-55f7-a4ca-c7d0d2d16c33,55,gbif:3170241,Asclepias curassavica L.,L.,Apocynaceae,ACCEPTED,SPECIES,3170241,3170241,3170241,3170229,6701,6,KNApSAcK World,https://www.gbif.org/species/3170241,2026-06-02T14:44:00+00:00
c7ef913c-280f-5985-b8e1-601f099c7dc7,283,gbif:3172261,Jasminum officinale L.,L.,Oleaceae,ACCEPTED,SPECIES,3172261,3172261,3172261,3172260,6652,6,KNApSAcK World,https://www.gbif.org/species/3172261,2026-06-02T14:44:01+00:00
65a5ff2b-a821-5ce0-bb10-b6b87d46b0bc,456,gbif:3172622,Sesamum indicum L.,L.,Pedaliaceae,ACCEPTED,SPECIES,3172622,3172622,3172622,3172619,6650,6,KNApSAcK World,https://www.gbif.org/species/3172622,2026-06-02T14:44:01+00:00
72eebe7d-5ce5-53a1-9ff5-cc2b5b9be20e,63,gbif:3173126,Barleria lupulina Lindl.,Lindl.,Acanthaceae,ACCEPTED,SPECIES,3173126,3173126,3173126,3173125,2393,6,KNApSAcK World,https://www.gbif.org/species/3173126,2026-06-02T14:44:00+00:00
9b87c084-8e97-5763-83ac-abc8eee074b3,64,gbif:3173129,Barleria prionitis L.,L.,Acanthaceae,ACCEPTED,SPECIES,3173129,3173129,3173129,3173125,2393,6,KNApSAcK World,https://www.gbif.org/species/3173129,2026-06-02T14:44:00+00:00
55fc8aa4-40f3-5d50-9054-6e06a06472c2,37,gbif:3173178,Andrographis paniculata (Burm.fil.) Nees,(Burm.fil.) Nees,Acanthaceae,ACCEPTED,SPECIES,3173178,3173178,3173178,7740842,2393,6,KNApSAcK World,https://www.gbif.org/species/3173178,2026-06-02T14:44:00+00:00
bce825c0-1611-5e87-b0eb-760dc1815b3e,210,gbif:3176787,Eucalyptus globulus Labill.,Labill.,Myrtaceae,ACCEPTED,SPECIES,3176787,3176787,3176787,7493935,5014,6,KNApSAcK World,https://www.gbif.org/species/3176787,2026-06-02T14:44:01+00:00
19c8dda5-5f76-5531-90e5-9a444be5bed8,432,gbif:3179997,Rhodomyrtus tomentosa (Aiton) Hassk.,(Aiton) Hassk.,Myrtaceae,ACCEPTED,SPECIES,3179997,3179997,3179997,3179966,5014,6,KNApSAcK World,https://www.gbif.org/species/3179997,2026-06-02T14:44:01+00:00
c1304035-b586-5c1d-a353-4d5defbc4d29,487,gbif:3183002,Syzygium aromaticum (L.) Merr. & L.M.Perry,(L.) Merr. & L.M.Perry,Myrtaceae,ACCEPTED,SPECIES,3183002,3183002,3183002,3029010,5014,6,KNApSAcK World,https://www.gbif.org/species/3183002,2026-06-02T14:44:01+00:00
71609b4d-5377-5741-843f-bff0537a8517,488,gbif:3183840,Syzygium cumini (L.) Skeels,(L.) Skeels,Myrtaceae,ACCEPTED,SPECIES,3183840,3183840,3183840,3029010,5014,6,KNApSAcK World,https://www.gbif.org/species/3183840,2026-06-02T14:44:01+00:00
75d26f1b-3c84-5de4-879a-6e1c41c2b5e8,62,gbif:3187799,Baeckea frutescens L.,L.,Myrtaceae,ACCEPTED,SPECIES,3187799,3187799,3187799,3187737,5014,6,KNApSAcK World,https://www.gbif.org/species/3187799,2026-06-02T14:44:00+00:00
dca2217e-d4f2-53cb-b082-24c58c20abd4,323,gbif:3188511,Melastoma malabathricum L.,L.,Melastomataceae,ACCEPTED,SPECIES,3188511,3188511,3188511,3188510,6683,6,KNApSAcK World,https://www.gbif.org/species/3188511,2026-06-02T14:44:01+00:00
b617fcd7-3563-571f-a0fb-5d3a4fb91e58,298,gbif:3188724,Lagerstroemia speciosa (L.) Pers.,(L.) Pers.,Lythraceae,ACCEPTED,SPECIES,3188724,3188724,3188724,3188723,6684,6,KNApSAcK World,https://www.gbif.org/species/3188724,2026-06-02T14:44:01+00:00
95d88163-75bb-500d-be47-1e702671e6e4,297,gbif:3188725,Lagerstroemia indica L.,L.,Lythraceae,ACCEPTED,SPECIES,3188725,3188725,3188725,3188723,6684,6,KNApSAcK World,https://www.gbif.org/species/3188725,2026-06-02T14:44:01+00:00
235b9383-49fe-5229-83a5-8c3b6c086a74,500,gbif:3189390,Terminalia bellirica (Gaertn.) Roxb.,(Gaertn.) Roxb.,Combretaceae,ACCEPTED,SPECIES,3189390,3189390,3189390,3189387,2431,6,KNApSAcK World,https://www.gbif.org/species/3189390,2026-06-02T14:44:01+00:00
ff08b84e-971a-5b0a-932c-bf1b9792e416,501,gbif:3189394,Terminalia catappa L.,L.,Combretaceae,ACCEPTED,SPECIES,3189394,3189394,3189394,3189387,2431,6,KNApSAcK World,https://www.gbif.org/species/3189394,2026-06-02T14:44:01+00:00
0187160f-7aa7-596a-bb72-ae602e1dfc96,235,gbif:3189565,Garcinia dulcis (Roxb.) Kurz,(Roxb.) Kurz,Clusiaceae,ACCEPTED,SPECIES,3189565,3189565,3189565,3189556,6646,6,KNApSAcK World,https://www.gbif.org/species/3189565,2026-06-02T14:44:01+00:00
b252fed9-4162-50ae-b814-b7993e23f234,236,gbif:3189571,Garcinia mangostana L.,L.,Clusiaceae,ACCEPTED,SPECIES,3189571,3189571,3189571,3189556,6646,6,KNApSAcK World,https://www.gbif.org/species/3189571,2026-06-02T14:44:01+00:00
f3c4a5dd-8030-5798-b24d-9f1c41a9d151,91,gbif:3189635,Camellia sinensis (L.) Kuntze,(L.) Kuntze,Theaceae,ACCEPTED,SPECIES,3189635,3189635,3189635,3189634,3189597,6,KNApSAcK World,https://www.gbif.org/species/3189635,2026-06-02T14:44:00+00:00
788f054d-0118-5597-b286-4b2e7545cc70,184,gbif:3189690,Dryobalanops aromatica C.F.Gaertn.,C.F.Gaertn.,Dipterocarpaceae,ACCEPTED,SPECIES,3189690,3189690,3189690,3189689,6645,6,KNApSAcK World,https://www.gbif.org/species/3189690,2026-06-02T14:44:01+00:00
67c180dd-0ad4-5c37-a707-0a7cf8911681,401,gbif:3189767,Plantago major L.,L.,Plantaginaceae,ACCEPTED,SPECIES,3189767,3189767,3189767,3189695,2420,6,KNApSAcK World,https://www.gbif.org/species/3189767,2026-06-02T14:44:01+00:00
2f8e7caa-b19a-5c2e-80c3-186717458772,129,gbif:3190157,Citrus medica L.,L.,Rutaceae,ACCEPTED,SPECIES,3190157,3190157,3190157,3190155,2396,6,KNApSAcK World,https://www.gbif.org/species/3190157,2026-06-02T14:44:00+00:00
f979493f-43ed-5b94-a3f0-9c62fb0b2f9e,128,gbif:3190160,Citrus maxima (Burm.) Merr.,(Burm.) Merr.,Rutaceae,ACCEPTED,SPECIES,3190160,3190160,3190160,3190155,2396,6,KNApSAcK World,https://www.gbif.org/species/3190160,2026-06-02T14:44:00+00:00
4e8f99ab-f088-5520-b1bb-41309509d188,125,gbif:3190164,Citrus × aurantiifolia (Christm.) Swingle,(Christm.) Swingle,Rutaceae,ACCEPTED,SPECIES,3190164,3190164,3190164,3190155,2396,6,KNApSAcK World,https://www.gbif.org/species/3190164,2026-06-02T14:44:00+00:00
65b1e648-401f-546b-85a4-5442833dc81d,512,gbif:3190406,Triphasia trifolia (Burm.fil.) P.Wilson,(Burm.fil.) P.Wilson,Rutaceae,ACCEPTED,SPECIES,3190406,3190406,3190406,3190405,2396,6,KNApSAcK World,https://www.gbif.org/species/3190406,2026-06-02T14:44:01+00:00
6ce361f3-5493-50d8-976f-54699df3da9c,61,gbif:3190474,Azadirachta indica A.Juss.,A.Juss.,Meliaceae,ACCEPTED,SPECIES,3190474,3190474,3190474,3190473,2397,6,KNApSAcK World,https://www.gbif.org/species/3190474,2026-06-02T14:44:00+00:00
dc120051-3ff1-5033-88eb-9505b5efef08,299,gbif:3190478,Lansium domesticum Corrêa,Corrêa,Meliaceae,ACCEPTED,SPECIES,3190478,3190478,3190478,3190477,2397,6,KNApSAcK World,https://www.gbif.org/species/3190478,2026-06-02T14:44:01+00:00
9115ff6d-2c26-5736-9485-983331b197e8,484,gbif:3190485,Swietenia mahagoni (L.) Jacq.,(L.) Jacq.,Meliaceae,ACCEPTED,SPECIES,3190485,3190485,3190485,3190483,2397,6,KNApSAcK World,https://www.gbif.org/species/3190485,2026-06-02T14:44:01+00:00
a7ca7808-93e2-5eb6-8399-d6e2bac310fb,422,gbif:3190647,Quassia amara L.,L.,Simaroubaceae,ACCEPTED,SPECIES,3190647,3190647,3190647,3190646,2395,6,KNApSAcK World,https://www.gbif.org/species/3190647,2026-06-02T14:44:01+00:00
f8427ff7-b24c-5cb0-8f07-e7ab5ab3f9ef,90,gbif:3579089,Calotropis gigantea (L.) W.T.Aiton,(L.) W.T.Aiton,Apocynaceae,ACCEPTED,SPECIES,3579089,3579089,3579089,3170557,6701,6,KNApSAcK World,https://www.gbif.org/species/3579089,2026-06-02T14:44:00+00:00
359a7bcf-85d3-5fb3-9ee7-d2c9f3fb6995,428,gbif:3616228,Rauvolfia verticillata (Lour.) Baill.,(Lour.) Baill.,Apocynaceae,ACCEPTED,SPECIES,3616228,3616228,3616228,3169769,6701,6,KNApSAcK World,https://www.gbif.org/species/3616228,2026-06-02T14:44:01+00:00
5a3930a7-ae33-584f-af26-62dca7e0cbc4,427,gbif:3616339,Rauvolfia sumatrana Jack,Jack,Apocynaceae,ACCEPTED,SPECIES,3616339,3616339,3616339,3169769,6701,6,KNApSAcK World,https://www.gbif.org/species/3616339,2026-06-02T14:44:01+00:00
3bb4096c-5221-52e0-87d1-92eb1bddbf58,425,gbif:3616839,Rauvolfia reflexa Koord. & Valeton,Koord. & Valeton,Apocynaceae,ACCEPTED,SPECIES,3616839,3616839,3616839,3169769,6701,6,KNApSAcK World,https://www.gbif.org/species/3616839,2026-06-02T14:44:01+00:00
bb82a777-82c9-583b-8645-739ddbc45870,491,gbif:3621871,Tabernaemontana sphaerocarpa Blume,Blume,Apocynaceae,ACCEPTED,SPECIES,3621871,3621871,3621871,3169624,6701,6,KNApSAcK World,https://www.gbif.org/species/3621871,2026-06-02T14:44:01+00:00
c00d0164-dddc-5ed9-bc85-4b338009881f,355,gbif:3683008,Nyctanthes arbor-tristis L.,L.,Oleaceae,ACCEPTED,SPECIES,3683008,3683008,3683008,7325974,6652,6,KNApSAcK World,https://www.gbif.org/species/3683008,2026-06-02T14:44:01+00:00
605c6515-9636-5f72-91e7-51ae0bffb870,224,gbif:3709190,Eurycoma longifolia Jack,Jack,Simaroubaceae,ACCEPTED,SPECIES,3709190,3709190,3709190,7329629,2395,6,KNApSAcK World,https://www.gbif.org/species/3709190,2026-06-02T14:44:01+00:00
54cc67d1-1c55-5c27-b4a9-4186a3674aa9,135,gbif:3774284,Clinacanthus nutans (Burm.fil.) Lindau,(Burm.fil.) Lindau,Acanthaceae,ACCEPTED,SPECIES,3774284,3774284,3774284,7263674,2393,6,KNApSAcK World,https://www.gbif.org/species/3774284,2026-06-02T14:44:00+00:00
1748e875-bf72-591b-b49e-8c73cecacafb,477,gbif:3781433,Strobilanthes crispa (L.) Blume,(L.) Blume,Acanthaceae,ACCEPTED,SPECIES,3781433,3781433,3781433,6359394,2393,6,KNApSAcK World,https://www.gbif.org/species/3781433,2026-06-02T14:44:01+00:00
3dc649e5-7589-5f91-af16-75dba017f3cc,308,gbif:3794870,Acaciella glauca (L.) L.Rico,(L.) Benth.,Fabaceae,SYNONYM,SPECIES,2970419,3794870,3794870,6627713,5386,6,KNApSAcK World,https://www.gbif.org/species/3794870,2026-06-02T14:44:00+00:00
4ed81395-0e1a-5cd3-93c1-c2966697151b,57,gbif:3802655,Atropa belladonna L.,L.,Solanaceae,ACCEPTED,SPECIES,3802655,3802655,3802655,2928892,7717,6,KNApSAcK World,https://www.gbif.org/species/3802655,2026-06-02T14:44:00+00:00
cba6c5c3-2c6c-5aec-94e9-fdab46eadc46,164,gbif:3830078,Cyclea barbata Miers,Miers,Menispermaceae,ACCEPTED,SPECIES,3830078,3830078,3830078,7268667,2411,6,KNApSAcK World,https://www.gbif.org/species/3830078,2026-06-02T14:44:00+00:00
95a3e866-7522-5b42-96e2-d2bd01752c9f,46,gbif:3830318,Arcangelisia flava (L.) Merr.,(L.) Merr.,Menispermaceae,ACCEPTED,SPECIES,3830318,3830318,3830318,7268743,2411,6,KNApSAcK World,https://www.gbif.org/species/3830318,2026-06-02T14:44:00+00:00
7633d19c-d864-5ac9-9eaa-acde77f9419e,506,gbif:3830649,Tinospora glabra (Burm.fil.) Merr.,(Burm.fil.) Merr.,Menispermaceae,ACCEPTED,SPECIES,3830649,3830649,3830649,7268723,2411,6,KNApSAcK World,https://www.gbif.org/species/3830649,2026-06-02T14:44:01+00:00
f3fb6e71-7123-57be-a9ce-b92a0a9d6433,440,gbif:3832875,Ruta angustifolia Pers.,Pers.,Rutaceae,ACCEPTED,SPECIES,3832875,3832875,3832875,3190380,2396,6,KNApSAcK World,https://www.gbif.org/species/3832875,2026-06-02T14:44:01+00:00
68bc505a-dbef-5fd9-b3d6-720259fa5662,314,gbif:3834748,Luvunga sarmentosa (Blume) Kurz,(Blume) Kurz,Rutaceae,ACCEPTED,SPECIES,3834748,3834748,3834748,8176821,2396,6,KNApSAcK World,https://www.gbif.org/species/3834748,2026-06-02T14:44:01+00:00
cdba6e11-56c1-5dcf-ba63-d851de67acbd,227,gbif:3834800,Zanthoxylum rhetsa (Roxb.) DC.,Roxb.,Rutaceae,SYNONYM,SPECIES,5594688,3834800,3834800,3190076,2396,6,KNApSAcK World,https://www.gbif.org/species/3834800,2026-06-02T14:44:01+00:00
7e2ffc29-5568-5fb0-9f4f-f231cf105fc5,443,gbif:3850843,Sandoricum koetjape (Burm.fil.) Merr.,(Burm.fil.) Merr.,Meliaceae,ACCEPTED,SPECIES,3850843,3850843,3850843,7107971,2397,6,KNApSAcK World,https://www.gbif.org/species/3850843,2026-06-02T14:44:01+00:00
3b466569-a754-56af-82cc-36c30a5176de,270,gbif:3889017,Mesosphaerum suaveolens (L.) Kuntze,(L.) Poit.,Lamiaceae,SYNONYM,SPECIES,2926823,3889017,3889017,7307350,2497,6,KNApSAcK World,https://www.gbif.org/species/3889017,2026-06-02T14:44:01+00:00
ccac8e33-3c4b-5c4e-8b23-4f7bf959444d,269,gbif:3889976,Mesosphaerum pectinatum (L.) Kuntze,(L.) Poit.,Lamiaceae,SYNONYM,SPECIES,2926820,3889976,3889976,7307350,2497,6,KNApSAcK World,https://www.gbif.org/species/3889976,2026-06-02T14:44:01+00:00
2fee1eb3-ad8b-5238-9643-b53bb462b835,330,gbif:3987892,Magnolia × alba (DC.) Figlar,DC.,Magnoliaceae,SYNONYM,SPECIES,5635329,3987892,3987892,2888195,4690,6,KNApSAcK World,https://www.gbif.org/species/3987892,2026-06-02T14:44:01+00:00
5c16f5bb-04f9-5b3f-86e7-d8ebc29a98f6,160,gbif:3990387,Curcuma xanthorrhiza D.Dietr.,D.Dietr.,Zingiberaceae,ACCEPTED,SPECIES,3990387,3990387,3990387,2757518,4687,6,KNApSAcK World,https://www.gbif.org/species/3990387,2026-06-02T14:44:00+00:00
6454f497-44e8-5eb0-a1c6-7c8d7bef9675,448,gbif:4001481,Scurrula fusca (Blume) G.Don,(Blume) G.Don,Loranthaceae,ACCEPTED,SPECIES,4001481,4001481,4001481,7287875,6663,6,KNApSAcK World,https://www.gbif.org/species/4001481,2026-06-02T14:44:01+00:00
df4a70cf-3d5a-5bd8-a16d-51507153f867,68,gbif:4176422,Beilschmiedia madang (Blume) Blume,(Blume) Blume,Lauraceae,ACCEPTED,SPECIES,4176422,4176422,4176422,3034072,6688,6,KNApSAcK World,https://www.gbif.org/species/4176422,2026-06-02T14:44:00+00:00
aa32cf2d-fa8f-5d3b-9765-2fa4c2faa075,396,gbif:4187904,Piper betle L.,L.,Piperaceae,ACCEPTED,SPECIES,4187904,4187904,4187904,3075433,6678,6,KNApSAcK World,https://www.gbif.org/species/4187904,2026-06-02T14:44:01+00:00
3ad6c6b1-055a-5a9d-b6b5-186af5047d29,117,gbif:4195539,Cibotium barometz (L.) J.Sm.,(L.) J.Sm.,Cibotiaceae,ACCEPTED,SPECIES,4195539,4195539,4195539,2650328,4262049,6,KNApSAcK World,https://www.gbif.org/species/4195539,2026-06-02T14:44:00+00:00
5887dc73-2753-58a3-90d1-cfd0921ecfb6,18,gbif:4930679,Aleurites moluccanus (L.) Willd.,(L.) Willd.,Euphorbiaceae,ACCEPTED,SPECIES,4930679,4930679,4930679,3072436,4691,6,KNApSAcK World,https://www.gbif.org/species/4930679,2026-06-02T14:44:00+00:00
0347985e-e707-5b9a-90af-2fd1bef87b49,526,gbif:5241445,Volvariella volvacea (Bull.) Singer,(Bull.) Singer,Pluteaceae,ACCEPTED,SPECIES,5241445,5241445,5241445,2530192,8447,5,KNApSAcK World,https://www.gbif.org/species/5241445,2026-06-02T14:44:01+00:00
fe122d47-2481-578c-b6d4-7cf88c9a528b,13,gbif:5284442,Agathis dammara (Lamb.) Rich. & A.Rich.,(Lamb.) Rich. & A.Rich.,Araucariaceae,ACCEPTED,SPECIES,5284442,5284442,5284442,2685008,3924,6,KNApSAcK World,https://www.gbif.org/species/5284442,2026-06-02T14:44:00+00:00
1ccee74c-af2c-5c42-8b0c-0e5bb9d8ac44,498,gbif:5284540,Taxus wallichiana Zucc.,(Miq.) de Laub.,Taxaceae,SYNONYM,SPECIES,5284551,5284540,5284540,2684902,4863,6,KNApSAcK World,https://www.gbif.org/species/5284540,2026-06-02T14:44:01+00:00
84e53409-96f3-539a-846e-608c8ece266d,36,gbif:5288819,Ananas comosus (L.) Merr.,(L.) Merr.,Bromeliaceae,ACCEPTED,SPECIES,5288819,5288819,5288819,2699430,3740,6,KNApSAcK World,https://www.gbif.org/species/5288819,2026-06-02T14:44:00+00:00
ed7000e9-64c8-5ec0-bee7-cd4303ae7e49,529,gbif:5290052,Zea mays L.,L.,Poaceae,ACCEPTED,SPECIES,5290052,5290052,5290052,2705049,3073,6,KNApSAcK World,https://www.gbif.org/species/5290052,2026-06-02T14:44:01+00:00
ad0d237e-aaf8-5065-8ab3-247ff6ff46f3,461,gbif:5295128,Smilax zeylanica L.,L.,Smilacaceae,ACCEPTED,SPECIES,5295128,5295128,5295128,2740627,7702,6,KNApSAcK World,https://www.gbif.org/species/5295128,2026-06-02T14:44:01+00:00
5225fa66-a924-501a-a8c1-769f715257c5,460,gbif:5295472,Smilax china L.,L.,Smilacaceae,ACCEPTED,SPECIES,5295472,5295472,5295472,2740627,7702,6,KNApSAcK World,https://www.gbif.org/species/5295472,2026-06-02T14:44:01+00:00
fa097dca-198a-5c8e-a5d8-9e9487875075,69,gbif:5298546,Iris domestica (L.) Goldblatt & Mabb.,(L.) DC.,Iridaceae,SYNONYM,SPECIES,2748796,5298546,5298546,2748017,7698,6,KNApSAcK World,https://www.gbif.org/species/5298546,2026-06-02T14:44:01+00:00
ca433a22-3b85-5dc9-b54a-44721d79e65c,292,gbif:5301445,Kaempferia rotunda L.,L.,Zingiberaceae,ACCEPTED,SPECIES,5301445,5301445,5301445,2756998,4687,6,KNApSAcK World,https://www.gbif.org/species/5301445,2026-06-02T14:44:01+00:00
8fea13cf-25bc-5755-a26d-71f02d38d627,291,gbif:5301451,Kaempferia galanga L.,L.,Zingiberaceae,ACCEPTED,SPECIES,5301451,5301451,5301451,2756998,4687,6,KNApSAcK World,https://www.gbif.org/species/5301451,2026-06-02T14:44:01+00:00
fbee525b-bdd7-509d-a45c-6c106896c456,28,gbif:5302199,Alpinia officinarum Hance,Hance,Zingiberaceae,ACCEPTED,SPECIES,5302199,5302199,5302199,5301253,4687,6,KNApSAcK World,https://www.gbif.org/species/5302199,2026-06-02T14:44:00+00:00
dab798a1-d486-5853-bc20-b3be0cbb2ba3,27,gbif:5302225,Alpinia galanga (L.) Willd.,(L.) Willd.,Zingiberaceae,ACCEPTED,SPECIES,5302225,5302225,5302225,5301253,4687,6,KNApSAcK World,https://www.gbif.org/species/5302225,2026-06-02T14:44:00+00:00
0af385cb-6b6d-5aa9-a698-0125883e7279,371,gbif:5328074,Pandanus conoideus Lam.,Lam.,Pandanaceae,ACCEPTED,SPECIES,5328074,5328074,5328074,8404076,3737,6,KNApSAcK World,https://www.gbif.org/species/5328074,2026-06-02T14:44:01+00:00
51ce85c0-1fb6-5326-be73-5cec5c1deaf7,25,gbif:5329904,Alocasia macrorrhizos (L.) G.Don,(L.) Schott,Araceae,SYNONYM,SPECIES,5708184,5329904,5329904,5329822,6979,6,KNApSAcK World,https://www.gbif.org/species/5329904,2026-06-02T14:44:00+00:00
1fb5f087-89eb-5ae7-97d2-06a0db481291,145,gbif:5330776,Colocasia esculenta (L.) Schott,(L.) Schott,Araceae,ACCEPTED,SPECIES,5330776,5330776,5330776,5330758,6979,6,KNApSAcK World,https://www.gbif.org/species/5330776,2026-06-02T14:44:00+00:00
bb8b2142-b2b1-5a7b-89d6-5c8d3583ae97,523,gbif:5331181,Viola odorata L.,L.,Violaceae,ACCEPTED,SPECIES,5331181,5331181,5331181,2874237,6631,6,KNApSAcK World,https://www.gbif.org/species/5331181,2026-06-02T14:44:01+00:00
969303e7-289f-5d47-904f-940d1d4aec07,237,gbif:5335125,Gardenia jasminoides J.Ellis,J.Ellis,Rubiaceae,ACCEPTED,SPECIES,5335125,5335125,5335125,2894320,8798,6,KNApSAcK World,https://www.gbif.org/species/5335125,2026-06-02T14:44:01+00:00
31918c3a-d147-522b-bc26-c09505d4920e,515,gbif:5338190,Uncaria gambir (W.Hunter) Roxb.,(W.Hunter) Roxb.,Rubiaceae,ACCEPTED,SPECIES,5338190,5338190,5338190,2906635,8798,6,KNApSAcK World,https://www.gbif.org/species/5338190,2026-06-02T14:44:01+00:00
1024dd44-90dc-51ce-a131-07032689a3dc,340,gbif:5339879,Morinda citrifolia L.,L.,Rubiaceae,ACCEPTED,SPECIES,5339879,5339879,5339879,2915429,8798,6,KNApSAcK World,https://www.gbif.org/species/5339879,2026-06-02T14:44:01+00:00
3d51888b-eef3-525b-af81-afb633da55a5,143,gbif:5341313,Coleus amboinicus Lour.,Lour.,Lamiaceae,ACCEPTED,SPECIES,5341313,5341313,5341313,2927310,2497,6,KNApSAcK World,https://www.gbif.org/species/5341313,2026-06-02T14:44:00+00:00
0e01015a-24e4-5ef5-a0f0-8fba3f9065ea,305,gbif:5341392,Leonurus sibiricus L.,L.,Lamiaceae,ACCEPTED,SPECIES,5341392,5341392,5341392,7492548,2497,6,KNApSAcK World,https://www.gbif.org/species/5341392,2026-06-02T14:44:01+00:00
1c9107e3-ade0-5135-a35a-7ec88f15668a,504,gbif:5341442,Thymus vulgaris L.,L.,Lamiaceae,ACCEPTED,SPECIES,5341442,5341442,5341442,2926960,2497,6,KNApSAcK World,https://www.gbif.org/species/5341442,2026-06-02T14:44:01+00:00
0d6adc23-9d12-5626-bfa7-0f66658f0f35,394,gbif:5341784,Physalis peruviana L.,L.,Solanaceae,ACCEPTED,SPECIES,5341784,5341784,5341784,2928907,7717,6,KNApSAcK World,https://www.gbif.org/species/5341784,2026-06-02T14:44:01+00:00
af84e4bf-4bc0-5884-9ee7-8cac190e32cc,393,gbif:5341792,Physalis angulata L.,L.,Solanaceae,SYNONYM,SPECIES,5341772,5341792,5341792,2928907,7717,6,KNApSAcK World,https://www.gbif.org/species/5341792,2026-06-02T14:44:01+00:00
a04c7a3f-65dd-56b6-bc49-46249c2d09c2,3,gbif:5348700,Abrus fruticulosus Wall. ex Wight & Arn.,Wall. ex Wight & Arn.,Fabaceae,ACCEPTED,SPECIES,5348700,5348700,5348700,2943776,5386,6,KNApSAcK World,https://www.gbif.org/species/5348700,2026-06-02T14:44:00+00:00
8825f002-dab2-5d23-98c8-1b20750fe904,4,gbif:5348711,Abrus precatorius L.,L.,Fabaceae,ACCEPTED,SPECIES,5348711,5348711,5348711,2943776,5386,6,KNApSAcK World,https://www.gbif.org/species/5348711,2026-06-02T14:44:00+00:00
711ab4df-f760-5b91-9d28-87fc5c2896b4,375,gbif:5348811,Parkia speciosa Hassk.,Hassk.,Fabaceae,ACCEPTED,SPECIES,5348811,5348811,5348811,2943936,5386,6,KNApSAcK World,https://www.gbif.org/species/5348811,2026-06-02T14:44:01+00:00
11397f99-feaa-557c-8b82-e7b07741a2fc,416,gbif:5349242,Pterocarpus indicus Willd.,Willd.,Fabaceae,ACCEPTED,SPECIES,5349242,5349242,5349242,5349236,5386,6,KNApSAcK World,https://www.gbif.org/species/5349242,2026-06-02T14:44:01+00:00
