alias_map_id,alias,alias_key,disease_key,disease_id,type,source_id,source_name,source_url,source_batch_id,retrieved_at,confidence,created_at
54c193c6-edcd-5935-b138-3b9736ce2398,masld,masld,masld,45b40aac-c9f1-5932-97c0-6a13bb7e8752,primary,D008,curated_disease_seed,https://disease-ontology.org/?id=DOID_0080208,D001,,0.9,2026-06-02T11:19:35+00:00
969d7f8a-2bff-5560-9e6d-efbc816d6323,fatty liver,fatty_liver,masld,45b40aac-c9f1-5932-97c0-6a13bb7e8752,user_alias,D008,curated_disease_seed,https://disease-ontology.org/?id=DOID_0080208,D001,,0.9,2026-06-02T11:19:35+00:00
24f3a1f3-a287-5a03-8299-e7dc28743bd0,metabolic dysfunction-associated steatotic liver disease,metabolic_dysfunction_associated_steatotic_liver_disease,masld,45b40aac-c9f1-5932-97c0-6a13bb7e8752,user_alias,D008,curated_disease_seed,https://disease-ontology.org/?id=DOID_0080208,D001,,0.9,2026-06-02T11:19:35+00:00
2be0238e-34f2-5c30-a11e-c87dee32ab4b,nafld,nafld,masld,45b40aac-c9f1-5932-97c0-6a13bb7e8752,user_alias,D008,curated_disease_seed,https://disease-ontology.org/?id=DOID_0080208,D001,,0.9,2026-06-02T11:19:35+00:00
6dc9db40-4f8e-5d7e-b860-21312cfa92b8,non-alcoholic fatty liver disease,non_alcoholic_fatty_liver_disease,masld,45b40aac-c9f1-5932-97c0-6a13bb7e8752,user_alias,D008,curated_disease_seed,https://disease-ontology.org/?id=DOID_0080208,D001,,0.9,2026-06-02T11:19:35+00:00
5dfbb34a-f0dc-56fa-ac5c-6f001dc08f21,breast cancer,breast_cancer,breast_cancer,ee8cd905-ac90-5695-8a6a-9795c61923e6,primary,D009,curated_disease_seed,https://disease-ontology.org/?id=DOID_1612,D001,,0.9,2026-06-02T11:19:35+00:00
466bc502-59de-5420-abe5-c8cbcc6760c9,mammary carcinoma,mammary_carcinoma,breast_cancer,ee8cd905-ac90-5695-8a6a-9795c61923e6,user_alias,D009,curated_disease_seed,https://disease-ontology.org/?id=DOID_1612,D001,,0.9,2026-06-02T11:19:35+00:00
1b418771-449d-55de-a392-4cb7b632ee96,colorectal cancer,colorectal_cancer,colorectal_cancer,37d4f6a9-1969-5cca-9056-df6b65a8dbec,primary,D010,curated_disease_seed,https://disease-ontology.org/?id=DOID_9256,D001,,0.9,2026-06-02T11:19:35+00:00
7c911d27-5db3-5682-8ade-4cb2f7deb6d9,colon cancer,colon_cancer,colorectal_cancer,37d4f6a9-1969-5cca-9056-df6b65a8dbec,user_alias,D010,curated_disease_seed,https://disease-ontology.org/?id=DOID_9256,D001,,0.9,2026-06-02T11:19:35+00:00
d1e433da-b4b6-554f-9c68-f4f931472340,rectal cancer,rectal_cancer,colorectal_cancer,37d4f6a9-1969-5cca-9056-df6b65a8dbec,user_alias,D010,curated_disease_seed,https://disease-ontology.org/?id=DOID_9256,D001,,0.9,2026-06-02T11:19:35+00:00
